parlamentar_id,ano,mes,tipo_despesa,valor_liquido,fornecedor
123086,2023,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2023,11,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2023,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,3088.2,ANTONIETA  LIRA E SILVA
123086,2023,6,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2023,7,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2023,10,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2023,8,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2023,9,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2023,4,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,214.78,Claro NXT Telecomunicações S.A
123086,2023,7,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,8,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,9,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,10,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,11,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,12,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,4,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA EIRELI
123086,2023,6,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,600.0,PARLANET WEB E TECNOLOGIA LTDA
123086,2023,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,473.3,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,485.56,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,6,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,411.58,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,6,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,422.24,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,8,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,411.58,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,8,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,422.24,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,9,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,411.58,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,9,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,422.24,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,10,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,411.58,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,10,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,422.24,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,411.58,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,7,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,411.58,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,11,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,411.58,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,473.3,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,4,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,411.58,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,7,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,422.24,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,422.24,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,11,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,422.24,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,485.56,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,4,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,422.24,PREDIAL ADMINISTRADORA DE CONDOMINIOS LTDA
123086,2023,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,YARA MARIA LIRA PAIVA E SILVA
123086,2023,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,YARA MARIA LIRA PAIVA E SILVA
123086,2023,4,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,YARA MARIA LIRA PAIVA E SILVA
123086,2023,2,COMBUSTÍVEIS E LUBRIFICANTES.,303.0,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,2,COMBUSTÍVEIS E LUBRIFICANTES.,273.56,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,2,COMBUSTÍVEIS E LUBRIFICANTES.,281.82,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,3,COMBUSTÍVEIS E LUBRIFICANTES.,318.26,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,4,COMBUSTÍVEIS E LUBRIFICANTES.,330.19,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,4,COMBUSTÍVEIS E LUBRIFICANTES.,198.2,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,4,COMBUSTÍVEIS E LUBRIFICANTES.,293.91,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,4,COMBUSTÍVEIS E LUBRIFICANTES.,372.54,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,5,COMBUSTÍVEIS E LUBRIFICANTES.,355.31,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,6,COMBUSTÍVEIS E LUBRIFICANTES.,331.18,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,6,COMBUSTÍVEIS E LUBRIFICANTES.,324.7,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,7,COMBUSTÍVEIS E LUBRIFICANTES.,318.12,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,8,COMBUSTÍVEIS E LUBRIFICANTES.,230.38,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,9,COMBUSTÍVEIS E LUBRIFICANTES.,359.76,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,10,COMBUSTÍVEIS E LUBRIFICANTES.,382.99,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,10,COMBUSTÍVEIS E LUBRIFICANTES.,361.12,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA
123086,2023,8,COMBUSTÍVEIS E LUBRIFICANTES.,320.98,AUTO POSTO 303 NORTE LTDA
123086,2023,2,COMBUSTÍVEIS E LUBRIFICANTES.,7496.82,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,3,COMBUSTÍVEIS E LUBRIFICANTES.,7443.34,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,4,COMBUSTÍVEIS E LUBRIFICANTES.,7454.48,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,5,COMBUSTÍVEIS E LUBRIFICANTES.,7488.31,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,6,COMBUSTÍVEIS E LUBRIFICANTES.,7422.76,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,8,COMBUSTÍVEIS E LUBRIFICANTES.,7293.39,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,9,COMBUSTÍVEIS E LUBRIFICANTES.,7145.96,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,10,COMBUSTÍVEIS E LUBRIFICANTES.,1978.61,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,12,COMBUSTÍVEIS E LUBRIFICANTES.,2957.13,POSTO HOMERO CASTELO BRANCO LTDA
123086,2023,5,COMBUSTÍVEIS E LUBRIFICANTES.,250.33,POSTO ROCHA LTDA
123086,2023,7,COMBUSTÍVEIS E LUBRIFICANTES.,7282.8,DR COMBUSTIVEIS PARA AVIACAO LTDA
123086,2023,10,COMBUSTÍVEIS E LUBRIFICANTES.,6580.0,DR COMBUSTIVEIS PARA AVIACAO LTDA
123086,2023,12,COMBUSTÍVEIS E LUBRIFICANTES.,2638.25,J W SARAIVA E CIA LTDA
123086,2023,12,COMBUSTÍVEIS E LUBRIFICANTES.,1936.75,J W SARAIVA E CIA LTDA
123086,2023,2,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,3,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,4,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,6,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,7,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,8,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,9,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,10,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,11,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3000.0,F ANDRADE DA SILVA EIRELI
123086,2023,3,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,L D R DE SOUSA EULALIO
123086,2023,4,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,5,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,6,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,7,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,8,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,9,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,10,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,11,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,12,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,3200.0,VERBO COMUNICAÇÃO
123086,2023,2,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,3,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,4,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,5,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,6,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,7,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,8,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,9,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,10,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,12,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,8499.96,A4 VIGILANCIA E SEGURANCA PATRIMONIAL EIRELI - EPP
123086,2023,2,PASSAGEM AÉREA - REEMBOLSO,1559.62,Gol Linhas Aereas S.A.
123086,2023,5,PASSAGEM AÉREA - REEMBOLSO,2054.94,PASSAREDO
123086,2023,5,TELEFONIA,104.9,Claro NXT Telecomunicações S.A
123086,2023,6,TELEFONIA,104.9,Claro NXT Telecomunicações S.A
123086,2023,7,TELEFONIA,104.9,Claro NXT Telecomunicações S.A
123086,2023,8,TELEFONIA,104.9,Claro NXT Telecomunicações S.A
123086,2023,9,TELEFONIA,104.9,Claro NXT Telecomunicações S.A
123086,2023,10,TELEFONIA,103.91,Claro NXT Telecomunicações S.A
123086,2023,11,TELEFONIA,104.9,Claro NXT Telecomunicações S.A
123086,2023,4,TELEFONIA,480.91,TELEFÔNICA BRASIL S.A
123086,2023,7,TELEFONIA,500.0,TELEFÔNICA BRASIL S.A
123086,2023,5,TELEFONIA,500.0,Telefônica Brasil S.A. VIVO
123086,2023,9,TELEFONIA,169.99,TIM S.A
123086,2023,9,TELEFONIA,109.89,TIM S.A
123086,2023,11,TELEFONIA,144.7,TIM SA
123086,2023,3,TELEFONIA,119.52,TIM SA
123086,2023,4,TELEFONIA,170.27,TIM SA
123086,2023,4,TELEFONIA,124.99,TIM SA
123086,2023,5,TELEFONIA,169.99,TIM SA
123086,2023,5,TELEFONIA,124.99,TIM SA
123086,2023,6,TELEFONIA,169.99,TIM SA
123086,2023,6,TELEFONIA,124.99,TIM SA
123086,2023,7,TELEFONIA,217.75,TIM SA
123086,2023,7,TELEFONIA,124.99,TIM SA
123086,2023,8,TELEFONIA,203.82,TIM SA
123086,2023,8,TELEFONIA,99.99,TIM SA
123086,2023,10,TELEFONIA,209.83,TIM SA
123086,2023,10,TELEFONIA,110.97,TIM SA
123086,2023,11,TELEFONIA,169.99,TIM SA
123086,2023,12,TELEFONIA,169.99,TIM SA
123086,2023,12,TELEFONIA,122.36,TIM SA
123086,2023,9,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",1586.65,ALAFT MONTEVIDEO
123086,2023,2,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVICOS LTDA
123086,2023,4,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVICOS LTDA
123086,2023,3,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVIÇOS LTDA
123086,2023,5,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVIÇOS LTDA
123086,2023,6,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVIÇOS LTDA
123086,2023,7,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVIÇOS LTDA
123086,2023,8,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVIÇOS LTDA
123086,2023,9,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVIÇOS LTDA
123086,2023,10,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVIÇOS LTDA
123086,2023,11,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,12700.0,CAPITAL SERVIÇOS LTDA
123086,2023,11,PASSAGEM AÉREA - SIGEPA,1064.35,AZUL
123086,2023,10,PASSAGEM AÉREA - SIGEPA,-52.74,AZUL
123086,2023,10,PASSAGEM AÉREA - SIGEPA,823.79,AZUL
123086,2023,10,PASSAGEM AÉREA - SIGEPA,879.38,AZUL
123086,2023,8,PASSAGEM AÉREA - SIGEPA,1849.91,GOL
123086,2023,8,PASSAGEM AÉREA - SIGEPA,2004.87,GOL
123086,2023,9,PASSAGEM AÉREA - SIGEPA,50.0,GOL
123086,2023,9,PASSAGEM AÉREA - SIGEPA,1861.54,GOL
123086,2023,10,PASSAGEM AÉREA - SIGEPA,50.0,GOL
123086,2023,10,PASSAGEM AÉREA - SIGEPA,1911.89,GOL
123086,2023,11,PASSAGEM AÉREA - SIGEPA,1918.28,GOL
123086,2023,12,PASSAGEM AÉREA - SIGEPA,50.0,GOL
123086,2023,12,PASSAGEM AÉREA - SIGEPA,1008.35,GOL
123086,2023,12,PASSAGEM AÉREA - SIGEPA,50.0,GOL
123086,2023,12,PASSAGEM AÉREA - SIGEPA,50.0,GOL
123086,2023,12,PASSAGEM AÉREA - SIGEPA,1806.31,GOL
123086,2023,4,PASSAGEM AÉREA - SIGEPA,632.34,GOL
123086,2023,6,PASSAGEM AÉREA - SIGEPA,1963.19,GOL
123086,2023,2,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,1366.37,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,69.0,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,1377.74,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,-1228.38,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,1228.38,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,69.0,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,79.0,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,1377.74,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,69.0,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,1380.29,TAM
123086,2023,2,PASSAGEM AÉREA - SIGEPA,1366.37,TAM
123086,2023,3,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,3,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,3,PASSAGEM AÉREA - SIGEPA,2217.43,TAM
123086,2023,3,PASSAGEM AÉREA - SIGEPA,1088.48,TAM
123086,2023,3,PASSAGEM AÉREA - SIGEPA,1380.29,TAM
123086,2023,4,PASSAGEM AÉREA - SIGEPA,1703.46,TAM
123086,2023,4,PASSAGEM AÉREA - SIGEPA,79.0,TAM
123086,2023,4,PASSAGEM AÉREA - SIGEPA,1217.64,TAM
123086,2023,5,PASSAGEM AÉREA - SIGEPA,1808.37,TAM
123086,2023,5,PASSAGEM AÉREA - SIGEPA,1377.93,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,2122.92,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,2107.95,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,79.0,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,956.01,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,1366.37,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,75.0,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,75.0,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,1013.35,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,1366.37,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,1381.34,TAM
123086,2023,6,PASSAGEM AÉREA - SIGEPA,-1381.34,TAM
123086,2023,7,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,7,PASSAGEM AÉREA - SIGEPA,1233.11,TAM
123086,2023,7,PASSAGEM AÉREA - SIGEPA,1279.86,TAM
123086,2023,8,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,8,PASSAGEM AÉREA - SIGEPA,1177.72,TAM
123086,2023,8,PASSAGEM AÉREA - SIGEPA,59.0,TAM
123086,2023,8,PASSAGEM AÉREA - SIGEPA,853.11,TAM
123086,2023,8,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,8,PASSAGEM AÉREA - SIGEPA,1366.37,TAM
123086,2023,8,PASSAGEM AÉREA - SIGEPA,11.56,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,79.0,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,1381.34,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,1107.33,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,885.92,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,59.0,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,1367.51,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,79.0,TAM
123086,2023,10,PASSAGEM AÉREA - SIGEPA,1381.34,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,481.59,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,79.0,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,974.19,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,79.0,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,755.22,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,-430.91,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,1367.51,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,-43.34,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,79.0,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,645.61,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,55.0,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,59.0,TAM
123086,2023,11,PASSAGEM AÉREA - SIGEPA,1367.51,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,-43.34,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,468.1,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,-29.51,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,95.0,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,1367.51,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,-29.51,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,61.0,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,83.0,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,1367.51,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,-1367.51,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,65.0,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,105.0,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,1367.51,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,61.0,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,1367.51,TAM
123086,2023,12,PASSAGEM AÉREA - SIGEPA,2179.57,TAM
123086,2023,9,PASSAGEM AÉREA - RPA,4915.34,Cia Aérea - GOL
123086,2023,12,PASSAGEM AÉREA - RPA,-2750.73,Cia Aérea - TAM
123086,2024,7,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2024,8,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2024,9,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2024,10,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
123086,2024,11,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,4000.0,ANTONIETA  LIRA E SILVA
